SourceNomenCode,DestNomenCode,ReporterISO3,TradeFlow,ProductCode,TradeValue,Quantity,QuantityToken,NetWeight,PartnerISO3,Year
H0,GP,JPN,1,18,18146.893,1.1837E8,8,1.1837E8,SVU,1988
H0,GP,DDR,1,42,106.0,0.0,-1,,URY,1988
H0,GP,DDR,1,37,1171.0,0.0,-1,,GRC,1988
H0,GP,DDR,1,10,28.0,0.0,-1,,BRA,1988
H0,GP,DDR,1,10,5.0,0.0,-1,,POL,1988
H0,GP,DDR,1,25,3.0,1187.0,7,1187.0,LBN,1988
H0,GP,DDR,1,26,2616.0,706771.0,7,653812.0,BHS,1988
H0,GP,DDR,1,13,8572.0,2758875.0,8,2758875.0,CRI,1988
H0,GP,DDR,1,27,1408.0,68168.0,8,68168.0,JAM,1988
H0,GP,DDR,1,08,38002.0,1.1870487E7,8,1.1870487E7,NIC,1988
H0,GP,DDR,1,18,35.0,3716.0,8,3716.0,GUF,1988
H0,GP,DDR,1,40,182.0,1842.0,8,1842.0,ISL,1988
H0,GP,DDR,1,41,1596.0,123085.0,8,123085.0,ARE,1988
H0,GP,DDR,1,36,74.0,50000.0,8,50000.0,COL,1988
H0,GP,DDR,1,10,23.0,398.0,8,398.0,MAC,1988
H0,GP,DDR,1,29,381.0,86233.0,8,86233.0,NZL,1988
H0,GP,DDR,1,34,143.0,37787.0,8,37787.0,PAK,1988
H0,GP,DDR,1,31,5053.0,2571407.0,8,2571407.0,PHL,1988
H0,GP,DDR,1,14,152.0,10295.0,8,10295.0,IND,1988
H0,GP,JPN,1,27,1249.7659999999998,55772.0,8,55772.0,FIN,1988
H0,GP,DDR,1,33,116198.0,3.2765645E7,8,3.2765645E7,KOR,1988
H0,GP,DDR,1,35,69027.0,1.9189547E8,8,1.9189547E8,CSK,1988
H0,GP,FIN,1,26,316.041,114202.0,8,114202.0,USA,1988
H0,GP,DDR,1,13,1077.0,434904.0,8,434904.0,SWE,1988
H0,GP,DDR,1,12,133.0,2784.0,8,2784.0,JPN,1988
H0,GP,DDR,1,02,2518.0,7864199.0,8,7864199.0,USA,1988
H0,GP,DDR,1,39,37857.0,1.012601E7,8,1.012601E7,BLX,1988
H0,GP,AUS,1,32,1.346,995.0,7,796.0,MEX,1988
H0,GP,AUS,1,22,522.286,309746.0,7,312875.0,GBR,1988
H0,GP,AUS,1,08,14.107,13687.0,8,13687.0,MAR,1988
H0,GP,AUS,1,08,176.071,2437.0,8,2437.0,TON,1988
H0,GP,AUS,1,25,38235.53400000001,1.235952E7,8,1.235952E7,MYS,1988
H0,GP,DDR,1,31,2.0,199.0,8,199.0,GTM,1988
H0,GP,DDR,1,27,1.0,58.0,8,58.0,DJI,1988
H0,GP,DDR,1,38,1.0,597.0,8,597.0,COG,1988
H0,GP,DDR,1,27,1.0,97.0,8,97.0,DOM,1988
H0,GP,IND,1,39,24665.528,273195.0,8,273195.0,GBR,1988
H0,GP,IND,1,31,391.874,498125.0,8,498125.0,ARG,1988
H0,GP,IND,1,19,8.654,16191.0,8,16191.0,NZL,1988
H0,GP,IND,1,04,3226.002,3062.0,8,3062.0,GNB,1988
H0,GP,IND,1,36,5.2219999999999995,6089.0,8,6089.0,CSK,1988
H0,GP,IND,1,19,83.02799999999999,133823.0,8,133823.0,AUS,1988
H0,GP,AUS,1,32,1.1380000000000001,1223.0,8,1223.0,UNS,1988
H0,GP,IND,1,29,80.73,466.0,8,466.0,BLX,1988
H0,GP,IND,1,20,2.124,66.0,8,66.0,FRA,1988
H0,GP,IND,1,13,3340.0879999999997,2.0160151E7,7,1.5113523E7,SGP,1988
H0,GP,IND,1,29,129.144,40666.0,6,,GBR,1988
H0,GP,IND,1,38,59.188,4.0,5,,MYS,1988
H0,GP,IND,1,38,2.741,1.0,5,,SAU,1988
H0,GP,AUS,1,29,228.569,8553.0,6,,PRT,1988
H0,GP,AUS,1,33,1.214,4.0,4,,IRL,1988
H0,GP,AUS,1,41,2559.723,4381057.0,4,,GBR,1988
H0,GP,AUS,1,27,2150.4739999999997,2986316.0,5,,DDR,1988
H0,GP,AUS,1,41,602.9449999999999,42370.0,5,,PRT,1988
H0,GP,AUS,1,39,211.221,1417.0,5,,ZAF,1988
H0,GP,AUS,1,27,96.59799999999998,6196.0,5,,IRL,1988
H0,GP,AUS,1,29,13.309999999999999,2381.0,5,,NLD,1988
H0,GP,AUS,1,38,1223.2550000000003,448.0,5,,SGP,1988
H0,GP,AUS,1,36,0.726,8.0,5,,FIN,1988
H0,GP,AUS,1,33,56972.976,2.4696644E7,5,,USA,1988
H0,GP,FIN,1,07,1.286,496.0,8,496.0,GBR,1988
H0,GP,FIN,1,38,73365.71700000002,1.1024571E7,8,1.1024571E7,GBR,1988
H0,GP,JPN,1,10,8139.035999999999,1581346.0,8,1581346.0,FRA,1988
H0,GP,AUS,1,34,804.508,0.0,-1,,TUR,1988
H0,GP,AUS,1,42,221.28600000000003,0.0,-1,,PNG,1988
H0,GP,AUS,1,40,35.245,0.0,-1,,IDN,1988
H0,GP,AUS,1,08,19.526,0.0,-1,,PHL,1988
H0,GP,AUS,1,27,702.9760000000001,0.0,-1,,DNK,1988
H0,GP,AUS,1,34,4606.2880000000005,0.0,-1,,CHN,1988
H0,GP,FIN,1,07,0.636,24.0,8,24.0,SWE,1988
H0,GP,AUS,1,37,8093.485,0.0,-1,,CHE,1988
H0,GP,AUS,1,29,6624.714999999999,0.0,-1,,ITA,1988
H0,GP,THA,1,34,1010.9499999999998,718223.0,8,718223.0,BLX,1988
H0,GP,THA,1,05,11598.282000000001,3.5450678E7,8,3.5450678E7,CHN,1988
H0,GP,JPN,1,25,1.2352790283999996E7,5.457157287E9,8,5.457157287E9,WLD,1988
H0,GP,THA,1,41,9222.001,0.0,-1,,HKG,1988
H0,GP,THA,1,27,862.274,555162.0,8,555162.0,HUN,1988
H0,GP,THA,1,18,1170.144,4014127.0,8,4014127.0,ITA,1988
H0,GP,JPN,1,39,3215302.184,2.80135542E8,8,2.80135542E8,WLD,1988
H0,GP,THA,1,12,8.556,82.0,8,82.0,JPN,1988
H0,GP,JPN,1,25,2025.969,799750.0,7,799750.0,ARG,1988
H0,GP,JPN,1,33,2573.0599999999995,8263445.0,7,6780634.0,NLD,1988
H0,GP,JPN,1,42,10.816,15500.0,4,,ARG,1988
H0,GP,JPN,1,34,6705.861999999999,2073816.0,2,,MYS,1988
H0,GP,THA,1,33,37.188,63402.0,6,,OAS,1988
H0,GP,JPN,1,39,151.42399999999998,449.0,5,,CHE,1988
H0,GP,THA,1,38,3289.835,1229.0,5,,GBR,1988
H0,GP,THA,1,37,83.15700000000002,16320.0,8,16320.0,UNS,1988
H0,GP,CHE,1,41,49.786,125.0,8,125.0,MAR,1988
H0,GP,CHE,1,38,134472.13199999998,8766470.0,8,8766470.0,GBR,1988
H0,GP,CHE,1,33,505090.46400000044,9.3517151E7,8,9.3517151E7,USA,1988
H0,GP,CHE,1,42,293703.4730000001,2.1327999E7,8,2.1327999E7,DDR,1988
H0,GP,CHE,1,29,475.919,31800.0,8,31800.0,PHL,1988
H0,GP,CHE,1,38,23.03,1591.0,8,1591.0,HKG,1988
H0,GP,CHE,1,36,466161.1770000001,1.3462622E8,8,1.3462622E8,DDR,1988
H0,GP,FIN,1,41,1.4609999999999999,0.0,-1,,AUS,1988
H0,GP,CHE,1,31,11.331,1022.0,8,1022.0,PHL,1988
H0,GP,CHE,1,34,8.897,881.0,8,881.0,COL,1988
H0,GP,CHE,1,42,0.65,167.0,8,167.0,TGO,1988
H0,GP,CHE,1,40,31.469,17.0,8,17.0,TZA,1988
H0,GP,CHE,1,26,226.524,459625.0,8,459625.0,POL,1988
H0,GP,FIN,1,32,40.892,63982.0,7,64628.0,AUT,1988
H0,GP,FIN,1,25,2071.09,1342963.0,7,1342963.0,ISR,1988
H0,GP,FIN,1,38,1.133,8.0,8,8.0,ETF,1988
H0,GP,CHE,1,05,61.86,193476.0,8,193476.0,YUG,1988
H0,GP,FIN,1,31,14.914,605.0,8,605.0,ISL,1988
H0,GP,FIN,1,37,527.8189999999998,20001.0,8,20001.0,ARG,1988
H0,GP,FIN,1,39,33.245,807.0,8,807.0,ISR,1988
H0,GP,FIN,1,36,164.889,66375.0,8,66375.0,GRC,1988
H0,GP,CHE,1,23,67.839,62636.0,8,62636.0,BLX,1988
H0,GP,CHE,1,07,864.23,415281.0,8,415281.0,ITA,1988
H0,GP,CHE,1,16,23.055,29247.0,7,25148.0,DDR,1988
H0,GP,CHE,1,22,312.212,149405.0,7,104890.0,ITA,1988
H0,GP,CHE,1,10,32.507,964479.0,5,55941.0,SWE,1988
H0,GP,CHE,1,42,7096.072999999999,8472707.0,4,,WLD,1988
H0,GP,CHE,1,41,130.12399999999997,0.0,-1,,ISR,1988
H0,GP,CHE,1,18,4213.307,0.0,-1,,FRA,1988
H0,GP,ISL,1,41,288236.709,7.6042717E7,8,7.6042717E7,WLD,1988
H0,GP,ISL,1,30,11.141,2250.0,8,2250.0,ISR,1988
H0,GP,ISL,1,35,253.01499999999996,78774.0,8,78774.0,ITA,1988
H0,GP,ISL,1,28,37.956,509.0,8,509.0,MAR,1988
H0,GP,ISL,1,13,11.475000000000001,530.0,8,530.0,GBR,1988
H0,GP,KOR,1,40,83077.16000000002,442231.0,8,442231.0,GBR,1988
H0,GP,KOR,1,27,528055.3599999993,7.5035228E7,8,7.5035228E7,UNS,1988
H0,GP,KOR,1,27,7137.271000000001,3875656.0,8,3875656.0,THA,1988
H0,GP,KOR,1,36,74302.74,3.0019501E7,8,3.0019501E7,PHL,1988
H0,GP,KOR,1,12,13708.899000000001,360749.0,8,360749.0,HKG,1988
H0,GP,KOR,1,09,140.199,35281.0,8,35281.0,UNS,1988
H0,GP,KOR,1,14,1769.778,1763759.0,8,1763759.0,UNS,1988
H0,GP,KOR,1,18,47.766,0.0,-1,,IND,1988
H0,GP,GRC,1,33,439.667,3000000.0,8,3000000.0,DZA,1988
H0,GP,GRC,1,42,1763.909,282409.0,8,282409.0,BLX,1988
H0,GP,GRC,1,26,12781.215,1.291124992E9,5,1291125.0,DDR,1988
H0,GP,GRC,1,33,10.974,2052.0,7,1847.0,IRL,1988
H0,GP,GRC,1,19,11.755,7125.0,8,7125.0,NRU,1988
H0,GP,GRC,1,27,112.13,22936.0,8,22936.0,SDN,1988
H0,GP,GRC,1,34,349.436,1.2033753E7,8,1.2033753E7,EGY,1988
H0,GP,GRC,1,19,62.423,7464.0,8,7464.0,USA,1988
H0,GP,GRC,1,18,70.32300000000001,555237.0,8,555237.0,UNS,1988
H0,GP,FIN,1,40,15846.360000000002,166062.0,8,166062.0,IRL,1988
H0,GP,FIN,1,15,2.84,110000.0,8,110000.0,ESP,1988
H0,GP,PRT,1,14,10.212,0.0,-1,,CHE,1988
H0,GP,PRT,1,16,58761.408,7.67971392E8,7,6.60336576E8,MEX,1988
H0,GP,PRT,1,39,11.452,878.0,8,878.0,AND,1988
H0,GP,PRT,1,33,14.555,9750.0,8,9750.0,LKA,1988
H0,GP,PRT,1,04,15867.938,9.2370834E7,8,9.2370834E7,IDN,1988
H0,GP,PRT,1,24,8718.164,3.3932224E7,8,3.3932224E7,ZWE,1988
H0,GP,PRT,1,25,569.5820000000001,103305.0,8,103305.0,AUT,1988
H0,GP,PRT,1,41,24703.669999999995,2812033.0,8,2812033.0,AUT,1988
H0,GP,FIN,1,08,394.39300000000003,47583.0,8,47583.0,JPN,1988
H0,GP,JPN,1,37,29079.334999999995,2141413.0,8,2141413.0,ITA,1988
H0,GP,JPN,1,39,247.819,1.2357E7,8,1.2357E7,CYP,1988
H0,GP,JPN,1,18,6138.354,7.08E7,8,7.08E7,SEN,1988
H0,GP,JPN,1,33,2630.922,2827913.0,8,2827913.0,VEN,1988
H0,GP,JPN,1,18,857.9780000000001,4164000.0,8,4164000.0,ARG,1988
H0,GP,DDR,1,10,4.0,0.0,-1,,BRN,1988
H0,GP,DDR,1,18,4.0,0.0,-1,,DNK,1988
H0,GP,DDR,1,32,2978.0,5654162.0,7,6445324.0,JPN,1988
H0,GP,DDR,1,25,99.0,23398.0,7,23398.0,NZL,1988
H0,GP,DDR,1,32,20.0,4609.0,7,3687.0,HKG,1988
H0,GP,DDR,1,25,68.0,2046603.0,5,149398.0,FIN,1988
H0,GP,DDR,1,14,20.0,281.0,8,281.0,LBR,1988
H0,GP,DDR,1,41,95.0,34352.0,8,34352.0,TGO,1988
H0,GP,DDR,1,33,10788.0,5556364.0,8,5556364.0,CHL,1988
H0,GP,DDR,1,07,12.0,11000.0,8,11000.0,URY,1988
H0,GP,DDR,1,31,20.0,5375.0,8,5375.0,NGA,1988
H0,GP,DDR,1,31,48.0,7005.0,8,7005.0,PAK,1988
H0,GP,DDR,1,37,1444.0,1299490.0,8,1299490.0,BGR,1988
H0,GP,DDR,1,34,3051.0,7861564.0,8,7861564.0,IND,1988
H0,GP,DDR,1,40,38678.0,873692.0,8,873692.0,BRA,1988
H0,GP,DDR,1,19,10.0,4687.0,8,4687.0,TUR,1988
H0,GP,DDR,1,35,24892.0,8.9793193E7,8,8.9793193E7,CAN,1988
H0,GP,DDR,1,40,849783.0,3.031976E7,8,3.031976E7,OAS,1988
H0,GP,DDR,1,42,34.0,1845.0,8,1845.0,KEN,1988
H0,GP,DDR,1,25,23725.0,4756014.0,8,4756014.0,JPN,1988
H0,GP,DDR,1,19,13982.0,1.2898681E7,8,1.2898681E7,AUT,1988
H0,GP,JPN,1,19,4219.334,307339.0,8,307339.0,BLX,1988
H0,GP,AUS,1,37,5.156,500.0,8,500.0,BGR,1988
H0,GP,AUS,1,31,2.845,230.0,8,230.0,SVU,1988
H0,GP,AUS,1,41,156.10500000000002,1498.0,8,1498.0,IRL,1988
H0,GP,DDR,1,31,5.0,7605.0,8,7605.0,BFA,1988
H0,GP,AUS,1,01,315.935,698195.0,8,698195.0,THA,1988
H0,GP,JPN,1,15,2301910.3120000004,4.9592104E10,8,4.9592104E10,AUS,1988
H0,GP,DDR,1,01,1.0,500.0,8,500.0,SVU,1988
H0,GP,IND,1,27,28226.661999999993,1.5781084E7,2,,WLD,1988
H0,GP,AUS,1,22,3618.55,919468.0,8,919468.0,FRA,1988
H0,GP,IND,1,31,3838.8520000000008,1492489.0,8,1492489.0,FRA,1988
H0,GP,IND,1,34,513.2590000000001,56347.0,8,56347.0,SGP,1988
H0,GP,IND,1,10,705.286,88186.0,8,88186.0,NZL,1988
H0,GP,IND,1,33,23.778,6858.0,8,6858.0,PRY,1988
H0,GP,IND,1,36,467.53200000000004,423796.0,8,423796.0,TUN,1988
H0,GP,AUS,1,37,2160.1939999999995,515528.0,8,515528.0,DDR,1988
H0,GP,IND,1,20,0.27,74.0,8,74.0,UNS,1988
H0,GP,IND,1,33,2.3449999999999998,711.0,7,640.0,AUT,1988
H0,GP,IND,1,33,4186.842000000001,9597894.0,7,7052273.0,CAN,1988
H0,GP,IND,1,13,6.916,37324.0,7,28000.0,DNK,1988
H0,GP,IND,1,41,199.5,50000.0,4,,BLX,1988
H0,GP,IND,1,41,1287.6960000000001,369909.0,4,,FRA,1988
H0,GP,AUS,1,36,1991.145,83203.0,2,,OAS,1988
H0,GP,AUS,1,34,4371.335,1335323.0,2,,IDN,1988
H0,GP,AUS,1,29,137.70999999999998,11194.0,6,,ISR,1988
H0,GP,IND,1,32,171.893,0.0,-1,,JOR,1988
H0,GP,AUS,1,37,1032.484,621526.0,4,,SWE,1988
H0,GP,AUS,1,31,8.487,16814.0,5,,PAK,1988
H0,GP,AUS,1,31,1818.747,4490274.0,5,,MYS,1988
H0,GP,AUS,1,37,1829.384,1.20097E7,5,,PHL,1988
H0,GP,AUS,1,40,2113.69,2968798.0,5,,AUT,1988
H0,GP,AUS,1,08,3.165,1000.0,5,,DDR,1988
H0,GP,AUS,1,36,0.66,0.0,-1,,BRA,1988
H0,GP,AUS,1,30,56.977000000000004,0.0,-1,,AUT,1988
H0,GP,AUS,1,39,303.19000000000005,0.0,-1,,DNK,1988
H0,GP,AUS,1,10,13.973,0.0,-1,,CHN,1988
H0,GP,THA,1,35,15913.308000000003,5.9162134E7,8,5.9162134E7,AUS,1988
H0,GP,THA,1,27,1104.8809999999999,369511.0,8,369511.0,BLX,1988
H0,GP,THA,1,37,565.974,34659.0,8,34659.0,BRA,1988
H0,GP,THA,1,33,87.269,228171.0,7,200855.0,BGR,1988
H0,GP,THA,1,28,0.765,12.0,8,12.0,CAN,1988
H0,GP,JPN,1,30,25.13,49015.0,7,34300.0,BRN,1988
H0,GP,JPN,1,22,666.741,1038812.0,7,1038812.0,CAN,1988
H0,GP,JPN,1,42,1236.45,7514412.0,5,,CAN,1988
H0,GP,THA,1,14,32.578,8952.0,8,8952.0,OAS,1988
H0,GP,JPN,1,37,2.239,0.0,5,,SVU,1988
H0,GP,JPN,1,18,295.557,0.0,-1,,ISR,1988
H0,GP,JPN,1,18,15.952,0.0,-1,,NZL,1988
H0,GP,THA,1,38,1276.949,364291.0,8,364291.0,IND,1988
H0,GP,THA,1,25,78.043,51675.0,8,51675.0,VNM,1988
H0,GP,THA,1,42,2.517,0.0,-1,,ESP,1988
H0,GP,THA,1,37,346.13500000000005,49835.0,8,49835.0,VEN,1988
H0,GP,CHE,1,39,11.135000000000002,280.0,8,280.0,NZL,1988
H0,GP,CHE,1,27,15.532,1472.0,8,1472.0,KEN,1988
H0,GP,CHE,1,13,15.409,1000.0,8,1000.0,PRT,1988
H0,GP,CHE,1,29,703.439,19418.0,8,19418.0,GRC,1988
H0,GP,CHE,1,29,5.939,301.0,8,301.0,GTM,1988
H0,GP,FIN,1,42,2331.998,0.0,-1,,FRA,1988
H0,GP,CHE,1,38,3.6109999999999998,4777.0,8,4777.0,DZA,1988
H0,GP,CHE,1,08,242.79999999999998,58312.0,8,58312.0,ZMB,1988
H0,GP,CHE,1,39,43.883,3750.0,8,3750.0,ISL,1988
H0,GP,FIN,1,30,33.454,58019.0,7,40601.0,CHN,1988
H0,GP,FIN,1,27,8.324,222.0,8,222.0,CYP,1988
H0,GP,FIN,1,29,3671.306,189176.0,8,189176.0,URY,1988
H0,GP,CHE,1,34,11050.375999999998,1394524.0,8,1394524.0,USA,1988
H0,GP,CHE,1,10,2.64,0.0,-1,,HKG,1988
H0,GP,CHE,1,18,116.158,0.0,-1,,HKG,1988
H0,GP,CHE,1,41,2.195,0.0,-1,,LCA,1988
H0,GP,CHE,1,18,386350.559,0.0,-1,,ZAF,1988
H0,GP,ISL,1,29,3208.662,92863.0,8,92863.0,DDR,1988
H0,GP,ISL,1,25,10425.868999999999,3477369.0,8,3477369.0,GBR,1988
H0,GP,KOR,1,34,1014.97,514644.0,8,514644.0,MEX,1988
H0,GP,KOR,1,24,53.205,78800.0,8,78800.0,CAN,1988
H0,GP,KOR,1,25,6780.868999999996,2913334.0,8,2913334.0,FRA,1988
H0,GP,GRC,1,25,136.78400000000002,27097.0,8,27097.0,AUS,1988
H0,GP,GRC,1,04,1036.996,924186.0,8,924186.0,BRA,1988
H0,GP,GRC,1,42,0.851,30.0,8,30.0,GHA,1988
H0,GP,GRC,1,42,49.907000000000004,3714.0,8,3714.0,MYS,1988
H0,GP,GRC,1,14,12.022,2000.0,8,2000.0,NOR,1988
H0,GP,GRC,1,38,43051.684,6929612.0,8,6929612.0,ESP,1988
H0,GP,GRC,1,33,25.813,0.0,-1,,CHE,1988
H0,GP,GRC,1,26,290.947,1435437.0,8,1435437.0,TUR,1988
H0,GP,GRC,1,33,137.826,680500.0,7,500000.0,EGY,1988
H0,GP,GRC,1,39,16057.845999999998,652103.0,8,652103.0,GBR,1988
H0,GP,FIN,1,36,185.23200000000003,28623.0,8,28623.0,IRL,1988
H0,GP,FIN,1,42,14443.350999999999,1111657.0,8,1111657.0,KOR,1988
H0,GP,PRT,1,04,534.752,2057625.0,8,2057625.0,IRL,1988
H0,GP,PRT,1,21,7.667,11000.0,8,11000.0,HKG,1988
H0,GP,PRT,1,36,182.568,75500.0,8,75500.0,CHN,1988
H0,GP,FIN,1,10,5256.053999999999,9262135.0,8,9262135.0,NOR,1988
H0,GP,FIN,1,14,497.36100000000005,658510.0,8,658510.0,NOR,1988
H0,GP,PRT,1,01,469.359,656562.0,8,656562.0,BLX,1988
H0,GP,FIN,1,25,2450.3410000000003,603854.0,8,603854.0,AUT,1988
H0,GP,PRT,1,03,1419.711,4301251.0,8,4301251.0,NLD,1988
H0,GP,PRT,1,18,6323.594000000001,6.1043191E7,8,6.1043191E7,FRA,1988
H0,GP,FIN,1,37,15708.414000000004,1211122.0,8,1211122.0,CHE,1988
H0,GP,JPN,1,41,53752.16700000001,2014602.0,8,2014602.0,AUT,1988
H0,GP,JPN,1,34,10574.224999999997,4959808.0,8,4959808.0,BLX,1988
H0,GP,JPN,1,42,43.07600000000001,3128.0,8,3128.0,ZAF,1988
H0,GP,JPN,1,14,704.779,1125.0,8,1125.0,DZA,1988
H0,GP,JPN,1,36,91075.95999999998,4.1368098E7,8,4.1368098E7,BHR,1988
H0,GP,JPN,1,18,19038.489,2.9045E8,8,2.9045E8,JOR,1988
H0,GP,JPN,1,05,17.708,48000.0,8,48000.0,MNG,1988
H0,GP,JPN,1,37,436.814,8809.0,8,8809.0,LKA,1988
H0,GP,DDR,1,41,38.0,0.0,-1,,NIC,1988
H0,GP,DDR,1,41,6173.0,0.0,-1,,KOR,1988
H0,GP,DDR,1,33,1224142.008,0.0,-1,,WLD,1988
H0,GP,DDR,1,42,4.0,0.0,-1,,AND,1988
H0,GP,DDR,1,25,1021.0,352000.0,7,352000.0,ECU,1988
H0,GP,DDR,1,25,19.0,11812.0,7,11812.0,CIV,1988
H0,GP,DDR,1,34,168.0,2.2926962E7,7,2.38326E7,HUN,1988
H0,GP,DDR,1,21,1425.0,4603312.0,8,4603312.0,ZAR,1988
H0,GP,DDR,1,25,825.0,60000.0,8,60000.0,MMR,1988
H0,GP,DDR,1,13,51.0,5187.0,8,5187.0,VNM,1988
H0,GP,DDR,1,29,5906.0,281611.0,8,281611.0,COL,1988
H0,GP,DDR,1,29,18475.0,206408.0,8,206408.0,MLT,1988
H0,GP,DDR,1,27,32228.0,1209553.0,8,1209553.0,TUN,1988
H0,GP,DDR,1,33,106442.0,7.3278661E7,8,7.3278661E7,BRA,1988
H0,GP,DDR,1,31,3557.0,1063761.0,8,1063761.0,ISR,1988
H0,GP,DDR,1,14,2155.0,1686597.0,8,1686597.0,TUR,1988
H0,GP,DDR,1,27,13150.0,2313192.0,8,2313192.0,CAN,1988
H0,GP,DDR,1,04,13108.0,5.2685421E7,8,5.2685421E7,CAN,1988
H0,GP,DDR,1,42,12830.0,4306149.0,8,4306149.0,CSK,1988
H0,GP,DDR,1,39,38.0,694.0,8,694.0,SOM,1988
H0,GP,DDR,1,32,21951.0,1.20655366E8,8,1.20655366E8,AUT,1988
H0,GP,JPN,1,04,1655.5189999999998,3110479.0,8,3110479.0,ESP,1988
H0,GP,DDR,1,34,1023384.0079999999,1.434532158E9,8,1.434532158E9,ITA,1988
H0,GP,DDR,1,42,155654.0,1.4793759E7,8,1.4793759E7,FRA,1988
H0,GP,DDR,1,08,75144.0,1.63378817E8,8,1.63378817E8,FRA,1988
H0,GP,AUS,1,26,7.806,214.0,7,214.0,MLT,1988
H0,GP,AUS,1,25,21.759999999999998,10200.0,7,979.0,CHE,1988
H0,GP,AUS,1,16,2228.919,1.8217459E7,7,1.5664195E7,SYR,1988
H0,GP,DDR,1,17,3173260.032,3.214282752E10,8,3.214282752E10,WLD,1988
H0,GP,AUS,1,21,1533.333,2747957.0,8,2747957.0,WSM,1988
H0,GP,AUS,1,07,6.964,12250.0,8,12250.0,ZAF,1988
H0,GP,AUS,1,37,47.639,17041.0,8,17041.0,IND,1988
H0,GP,AUS,1,15,1.405,3000.0,8,3000.0,CAN,1988
H0,GP,AUS,1,36,2064.9429999999998,509072.0,8,509072.0,HKG,1988
H0,GP,AUS,1,18,8551.847999999998,5.9206336E7,8,5.9206336E7,CHN,1988
H0,GP,AUS,1,37,1531.9520000000002,2661464.0,8,2661464.0,CHN,1988
H0,GP,IND,1,37,787.6240000000001,572795.0,8,572795.0,POL,1988
H0,GP,IND,1,14,5.271,17765.0,8,17765.0,MDV,1988
H0,GP,IND,1,36,507.802,478377.0,8,478377.0,NZL,1988
H0,GP,IND,1,27,184.792,13187.0,8,13187.0,IRL,1988
H0,GP,IND,1,24,31.38,150000.0,8,150000.0,BRA,1988
H0,GP,IND,1,38,1252.327,33870.0,8,33870.0,BRA,1988
H0,GP,JPN,1,36,1043813.9289999999,1.89007021E8,8,1.89007021E8,CAN,1988
H0,GP,IND,1,40,821.814,213035.0,5,,NOR,1988
H0,GP,AUS,1,34,517.279,107253.0,2,,ARG,1988
H0,GP,AUS,1,42,2.802,10.0,2,,CAN,1988
H0,GP,AUS,1,30,103.302,17300.0,2,,PRT,1988
H0,GP,IND,1,37,434.65700000000004,0.0,-1,,BLX,1988
H0,GP,IND,1,33,86.15599999999999,0.0,-1,,CAN,1988
H0,GP,IND,1,18,1.447,0.0,-1,,BEN,1988
H0,GP,AUS,1,41,4887.893,8712425.0,4,,NZL,1988
H0,GP,AUS,1,28,1.26,27.0,5,,TUN,1988
H0,GP,AUS,1,30,227.33999999999997,783.0,5,,NOR,1988
H0,GP,AUS,1,33,862.2819999999999,9384005.0,5,,IRL,1988
H0,GP,AUS,1,10,30.165,2962.0,5,,SWE,1988
H0,GP,JPN,1,36,1651762.694,1529841.0,8,1529841.0,CHE,1988
H0,GP,AUS,1,40,53502.330999999984,1.19939793E8,5,,DDR,1988
H0,GP,AUS,1,36,503.411,554578.0,5,,GBR,1988
H0,GP,AUS,1,41,4829657.121000001,1.191085671E9,5,,WLD,1988
H0,GP,AUS,1,42,1.484,0.0,-1,,CMR,1988
H0,GP,AUS,1,38,5491.898999999999,0.0,-1,,BLX,1988
H0,GP,AUS,1,26,160.872,0.0,-1,,SWE,1988
H0,GP,AUS,1,08,153.28199999999998,0.0,-1,,JPN,1988
H0,GP,AUS,1,40,419382.511,0.0,-1,,JPN,1988
H0,GP,JPN,1,19,38.474000000000004,16772.0,8,16772.0,DDR,1988
H0,GP,THA,1,08,955.0419999999999,736422.0,8,736422.0,AUS,1988
H0,GP,THA,1,08,121.72200000000001,636.0,8,636.0,BEN,1988
H0,GP,THA,1,36,7261.235000000002,2245629.0,8,2245629.0,FRA,1988
H0,GP,THA,1,39,1.311,163.0,8,163.0,FRA,1988
H0,GP,THA,1,30,81.779,669.0,5,,DDR,1988
H0,GP,JPN,1,38,596953.11,7.7789633E7,8,7.7789633E7,WLD,1988
H0,GP,THA,1,19,98.409,29023.0,8,29023.0,JPN,1988
H0,GP,JPN,1,22,23524.015,2.4748789E7,7,2.4721075E7,WLD,1988
H0,GP,THA,1,35,433561.2830000001,5.7111876E8,8,5.7111876E8,JPN,1988
H0,GP,JPN,1,26,2.107,1562.0,7,1562.0,HND,1988
H0,GP,JPN,1,26,14.812,12125.0,7,12125.0,NCL,1988
H0,GP,JPN,1,30,1130531.241,9.707272932E9,7,6.552271614E9,USA,1988
H0,GP,JPN,1,30,57.266000000000005,1702.0,2,,ESP,1988
H0,GP,JPN,1,31,3.433,600.0,5,,NZL,1988
H0,GP,JPN,1,41,11396.731000000002,0.0,-1,,NLD,1988
H0,GP,CHE,1,27,23884.31400000001,1683645.0,8,1683645.0,JPN,1988
H0,GP,CHE,1,41,11933.178,1567870.0,8,1567870.0,PRT,1988
H0,GP,CHE,1,20,6.79,1353.0,8,1353.0,UNS,1988
H0,GP,CHE,1,41,15.206000000000001,26.0,8,26.0,RWA,1988
H0,GP,CHE,1,14,4.016,257.0,8,257.0,TUV,1988
H0,GP,CHE,1,34,50.52400000000001,62650.0,8,62650.0,MAR,1988
