SourceNomenCode,DestNomenCode,ReporterISO3,TradeFlow,ProductCode,TradeValue,Quantity,QuantityToken,NetWeight,PartnerISO3,Year
H0,GP,KOR,2,38,36829.392,3.28E+07,8,3.28E+07,HKG,1988
H0,GP,KOR,2,30,5.836,1062,8,1062,WSM,1988
H0,GP,GRC,2,13,22.446,656,8,656,JOR,1988
H0,GP,GRC,2,31,1.054,390,8,390,QAT,1988
H0,GP,GRC,2,18,10372.336,4.02E+08,8,4.02E+08,ROM,1988
H0,GP,GRC,2,27,24.244,4250,8,4250,SLE,1988
H0,GP,GRC,2,39,19.603,2125,8,2125,SGP,1988
H0,GP,DDR,2,42,1069,820528,8,820528,BEN,1988
H0,GP,JPN,2,38,11692.471,2526,5,,MLT,1988
H0,GP,DDR,2,37,40312,5789060,8,5789060,MEX,1988
H0,GP,JPN,2,41,92.873,7896,8,7896,SPM,1988
H0,GP,JPN,2,42,697.185,1.67E+07,5,,TUR,1988
H0,GP,DDR,2,40,63854,656931,8,656931,SVU,1988
H0,GP,DDR,2,8,8,1098,8,1098,ATG,1988
H0,GP,DDR,2,35,50,15077,8,15077,BOL,1988
H0,GP,JPN,2,41,138131.021,3843119,5,,FRA,1988
H0,GP,DDR,2,8,1398,254631,8,254631,ISR,1988
H0,GP,DDR,2,20,264,318596,8,318596,LBN,1988
H0,GP,DDR,2,8,51109,4.70E+07,8,4.70E+07,AUT,1988
H0,GP,JPN,2,42,71267.976,2.22E+08,5,,HKG,1988
H0,GP,FIN,2,26,35.707,4062,8,4062,CHE,1988
H0,GP,JPN,2,38,174015.098,362424,5,,GRC,1988
H0,GP,FIN,2,34,4157.93,1622182,8,1622182,BLX,1988
H0,GP,DDR,2,36,3594,1132392,8,1132392,KEN,1988
H0,GP,DDR,2,13,21,5671,8,5671,ARE,1988
H0,GP,DDR,2,26,18,1605,8,1605,CUB,1988
H0,GP,JPN,2,31,2599.427,1626852,8,1626852,LKA,1988
H0,GP,DDR,2,18,232,1387784,8,1387784,CIV,1988
H0,GP,JPN,2,34,10.326,3848,7,4000,BHR,1988
H0,GP,DDR,2,39,5077,3274,8,3274,MWI,1988
H0,GP,JPN,2,33,5531.062,1473535,8,1473535,SYR,1988
H0,GP,JPN,2,26,4.972,148000,5,148,HND,1988
H0,GP,JPN,2,36,13.558,155,8,155,JOR,1988
H0,GP,DDR,2,32,15,4187,8,4187,MLI,1988
H0,GP,JPN,2,40,13296.291,367507,8,367507,BLZ,1988
H0,GP,DDR,2,22,341,282210,8,282210,ZWE,1988
H0,GP,FIN,2,38,1617.549,80641,8,80641,SAU,1988
H0,GP,JPN,2,25,73.263,45269,8,45269,VUT,1988
H0,GP,JPN,2,29,26.008,6125,8,6125,VUT,1988
H0,GP,JPN,2,40,902154.798,2.04E+07,8,2.04E+07,CAN,1988
H0,GP,JPN,2,13,50.562,6588,8,6588,CHN,1988
H0,GP,DDR,2,38,3000,114125,8,114125,TTO,1988
H0,GP,FIN,2,33,462.567,342875,8,342875,CMR,1988
H0,GP,FIN,2,31,13436.608,2.08E+07,8,2.08E+07,VEN,1988
H0,GP,JPN,2,37,189.255,38263,8,38263,AFG,1988
H0,GP,DDR,2,35,494,947687,8,947687,BHS,1988
H0,GP,JPN,2,12,567.895,9547,8,9547,WLD,1988
H0,GP,FIN,2,30,535.337,1881319,7,1129663,FRO,1988
H0,GP,FIN,2,39,1425.906,0,-1,,FRA,1988
H0,GP,FIN,2,34,1.572,0,-1,,VNM,1988
H0,GP,JPN,2,30,9.585,224,8,224,SLB,1988
H0,GP,JPN,2,35,306743.936,5.14E+08,8,5.14E+08,SAU,1988
H0,GP,DDR,2,22,16580,1.46E+07,8,1.46E+07,IRN,1988
H0,GP,PRT,2,40,30.286,2922,8,2922,UNS,1988
H0,GP,PRT,2,10,135.813,19936,8,19936,AGO,1988
H0,GP,JPN,2,15,7.243,5000,8,5000,EGY,1988
H0,GP,PRT,2,21,1274.121,1246521,8,1246521,CPV,1988
H0,GP,PRT,2,22,36.015,6062,8,6062,BLX,1988
H0,GP,PRT,2,42,7616.057,3157598,8,3157598,NLD,1988
H0,GP,JPN,2,8,45.311,4375,8,4375,KWT,1988
H0,GP,DDR,2,28,2,49,8,49,SLV,1988
H0,GP,JPN,2,29,3.707,62,8,62,CIV,1988
H0,GP,DDR,2,29,18,416,8,416,MDG,1988
H0,GP,PRT,2,41,3815.772,145657,8,145657,BRA,1988
H0,GP,PRT,2,37,306.037,75560,8,75560,NZL,1988
H0,GP,PRT,2,41,739.69,85510,8,85510,COL,1988
H0,GP,PRT,2,33,118.644,73795,8,73795,ECU,1988
H0,GP,PRT,2,34,270.825,638975,8,638975,MTQ,1988
H0,GP,PRT,2,7,33.186,40000,8,40000,TUR,1988
H0,GP,PRT,2,26,9.288,10750,7,10750,FRO,1988
H0,GP,PRT,2,13,1.424,8071,7,1937,MEX,1988
H0,GP,PRT,2,36,5.981,0,-1,,CAN,1988
H0,GP,DDR,2,9,6837,709999,8,709999,CHE,1988
H0,GP,AUS,2,41,246.858,0,-1,,THA,1988
H0,GP,AUS,2,8,1.25,12,8,12,COL,1988
H0,GP,AUS,2,38,86.718,15062,8,15062,LBN,1988
H0,GP,AUS,2,34,4.259,44,8,44,ANT,1988
H0,GP,AUS,2,21,37.518,45996,8,45996,GNB,1988
H0,GP,AUS,2,22,1259.216,766250,8,766250,TZA,1988
H0,GP,AUS,2,34,171.218,102398,8,102398,CHL,1988
H0,GP,AUS,2,37,45.441,18761,8,18761,COK,1988
H0,GP,AUS,2,5,6.899,17601,8,17601,DNK,1988
H0,GP,AUS,2,8,64.036,250472,8,250472,BRN,1988
H0,GP,DDR,2,33,1,998,7,898,GRL,1988
H0,GP,DDR,2,33,2523,1360810,7,1207502,IDN,1988
H0,GP,DDR,2,30,69,52699,7,32898,SDN,1988
H0,GP,DDR,2,13,40,144896,7,108699,PAK,1988
H0,GP,AUS,2,10,1.252,50,8,50,NFK,1988
H0,GP,DDR,2,42,5664,0,-1,,YUG,1988
H0,GP,DDR,2,10,503,0,-1,,USA,1988
H0,GP,AUS,2,21,13.648,20273,8,20273,ZAF,1988
H0,GP,DDR,2,33,3,0,-1,,PRY,1988
H0,GP,JPN,2,8,5.495,24,8,24,ZWE,1988
H0,GP,AUS,2,9,2741.293,40487,8,40487,HKG,1988
H0,GP,JPN,2,10,25.493,52,8,52,COL,1988
H0,GP,DDR,2,18,1,3500,8,3500,ZMB,1988
H0,GP,AUS,2,44,3.826,284,8,284,WLD,1988
H0,GP,IND,2,8,26.028,0,-1,,JPN,1988
H0,GP,IND,2,42,13.71,0,-1,,MAC,1988
H0,GP,IND,2,33,1480.055,0,-1,,EGY,1988
H0,GP,IND,2,42,49.639,36515,4,,IRQ,1988
H0,GP,IND,2,42,642.042,376250,4,,SVU,1988
H0,GP,IND,2,27,45.844,7687,2,,PAN,1988
H0,GP,IND,2,29,24.67,2500,5,,ETF,1988
H0,GP,IND,2,29,1.444,385,5,,MLI,1988
H0,GP,IND,2,28,23.789,10776,5,,SDN,1988
H0,GP,IND,2,29,4425.197,681374,5,,NLD,1988
H0,GP,IND,2,34,93.664,59271,5,,AUS,1988
H0,GP,IND,2,40,249.881,121532,5,,FRA,1988
H0,GP,IND,2,39,328.537,762,5,,SGP,1988
H0,GP,IND,2,8,5785.06,9483030,8,9483030,PAK,1988
H0,GP,IND,2,25,374.045,324250,8,324250,ZAF,1988
H0,GP,IND,2,12,161.857,150507,8,150507,SYR,1988
H0,GP,IND,2,42,14.114,2812,8,2812,CSK,1988
H0,GP,IND,2,37,98.036,23235,8,23235,DNK,1988
H0,GP,IND,2,18,470.567,2.60E+07,8,2.60E+07,QAT,1988
H0,GP,IND,2,35,49.702,98000,8,98000,BHR,1988
H0,GP,JPN,2,25,43.68,10000,8,10000,ISL,1988
H0,GP,IND,2,4,6698.224,1.14E+07,8,1.14E+07,SAU,1988
H0,GP,IND,2,29,2.671,230,8,230,UNS,1988
H0,GP,CHE,2,18,2.458,0,-1,,FIN,1988
H0,GP,CHE,2,18,2.67,0,-1,,ZWE,1988
H0,GP,CHE,2,33,137012.26,6100174,8,6100174,AUS,1988
H0,GP,CHE,2,30,3.513,6327,7,4420,HKG,1988
H0,GP,CHE,2,26,4.464,753,7,753,MYS,1988
H0,GP,CHE,2,26,11.913,500,7,500,MDV,1988
H0,GP,CHE,2,33,409.857,31304,8,31304,SOM,1988
H0,GP,CHE,2,42,21.424,29846,8,29846,TGO,1988
H0,GP,CHE,2,35,66.387,28216,8,28216,NGA,1988
H0,GP,CHE,2,22,316.154,409331,8,409331,PHL,1988
H0,GP,CHE,2,41,298656.814,9958668,8,9958668,CHN,1988
H0,GP,CHE,2,4,262.103,1276000,8,1276000,DZA,1988
H0,GP,CHE,2,37,14160.403,598716,8,598716,HKG,1988
H0,GP,CHE,2,24,1.403,753,8,753,AUS,1988
H0,GP,CHE,2,28,5444.122,29903,8,29903,GRC,1988
H0,GP,CHE,2,14,2.68,58,8,58,DNK,1988
H0,GP,CHE,2,8,6.538,243,8,243,NZL,1988
H0,GP,CHE,2,20,18.693,1312,8,1312,ARE,1988
H0,GP,CHE,2,40,28.691,57,8,57,PRY,1988
H0,GP,CHE,2,21,4.616,87,8,87,MYS,1988
H0,GP,CHE,2,9,49.153,3,8,3,AUT,1988
H0,GP,JPN,2,14,26.312,0,-1,,CHN,1988
H0,GP,JPN,2,14,16.766,0,-1,,COL,1988
H0,GP,JPN,2,39,14.018,0,-1,,SLV,1988
H0,GP,JPN,2,40,2194.825,0,-1,,GHA,1988
H0,GP,JPN,2,37,37.005,0,-1,,IRQ,1988
H0,GP,FIN,2,4,114.161,65523,8,65523,NOR,1988
H0,GP,JPN,2,41,79.593,0,-1,,MOZ,1988
H0,GP,JPN,2,36,2191.444,0,-1,,THA,1988
H0,GP,JPN,2,24,5.12,0,8,,DDR,1988
H0,GP,JPN,2,33,5.768,445,2,,HTI,1988
H0,GP,JPN,2,42,34.78,811,2,,IDN,1988
H0,GP,JPN,2,33,484.922,68246,2,,USP,1988
H0,GP,JPN,2,42,5698.847,1.34E+07,5,,DNK,1988
H0,GP,ISL,2,40,158.147,1519,8,1519,DNK,1988
H0,GP,ISL,2,10,6.641,393,8,393,ESP,1988
H0,GP,KOR,2,41,881.456,209416,8,209416,ECU,1988
H0,GP,KOR,2,33,170.165,119323,8,119323,BEN,1988
H0,GP,KOR,2,41,109.303,40957,8,40957,NER,1988
H0,GP,KOR,2,42,12.535,780,8,780,TMP,1988
H0,GP,KOR,2,41,77.179,42343,8,42343,RWA,1988
H0,GP,KOR,2,38,433.522,90949,8,90949,SUR,1988
H0,GP,KOR,2,37,1640.633,460064,8,460064,ETF,1988
H0,GP,KOR,2,41,344.034,49053,8,49053,HND,1988
H0,GP,KOR,2,29,157.366,42949,8,42949,PRY,1988
H0,GP,KOR,2,31,26.811,5773,8,5773,GAB,1988
H0,GP,KOR,2,36,1777.982,500795,8,500795,JOR,1988
H0,GP,KOR,2,14,3.62,1347,8,1347,GRC,1988
H0,GP,KOR,2,29,4738.02,274567,8,274567,MYS,1988
H0,GP,KOR,2,42,105398.577,1.25E+07,8,1.25E+07,GBR,1988
H0,GP,KOR,2,40,529425.857,2.45E+07,8,2.45E+07,GBR,1988
H0,GP,KOR,2,26,22.785,2375,8,2375,USP,1988
H0,GP,GRC,2,7,218.569,199644,8,199644,BLX,1988
H0,GP,GRC,2,42,83.102,0,-1,,CAN,1988
H0,GP,GRC,2,18,29.987,100000,8,100000,CSK,1988
H0,GP,GRC,2,27,4271.722,523192,8,523192,FIN,1988
H0,GP,GRC,2,33,902.354,632222,8,632222,HUN,1988
H0,GP,GRC,2,12,105.269,115499,8,115499,ITA,1988
H0,GP,GRC,2,10,1.225,980,8,980,MLT,1988
H0,GP,GRC,2,30,3176.63,2311191,8,2311191,NLD,1988
H0,GP,GRC,2,23,38.978,81167,8,81167,PAN,1988
H0,GP,GRC,2,41,1609.611,763533,8,763533,QAT,1988
H0,GP,GRC,2,41,3273.322,462858,8,462858,EGY,1988
H0,GP,GRC,2,7,5527.096,3998187,8,3998187,YUG,1988
H0,GP,JPN,2,40,23245.557,1721581,8,1721581,PAK,1988
H0,GP,DDR,2,41,17887,857678,8,857678,MUS,1988
H0,GP,DDR,2,28,8784,110197,8,110197,ISL,1988
H0,GP,JPN,2,42,195.905,10620,5,,LBY,1988
H0,GP,JPN,2,41,1112.508,105224,8,105224,VUT,1988
H0,GP,DDR,2,41,511,37989,8,37989,USP,1988
H0,GP,JPN,2,40,21280.193,4057578,5,,NOR,1988
H0,GP,JPN,2,42,338.104,2533548,5,,PNG,1988
H0,GP,JPN,2,37,460.311,8727,8,8727,HUN,1988
H0,GP,DDR,2,34,3303,3884059,8,3884059,TUN,1988
H0,GP,JPN,2,41,8090.013,691362,8,691362,LBR,1988
H0,GP,JPN,2,41,5.612,36,5,,SPM,1988
H0,GP,DDR,2,38,1782,592665,8,592665,GMB,1988
H0,GP,DDR,2,27,10005,844538,8,844538,NZL,1988
H0,GP,FIN,2,30,119917.825,1.83E+08,8,1.83E+08,GBR,1988
H0,GP,JPN,2,40,4865.989,24874,5,,USP,1988
H0,GP,DDR,2,25,18539,5.77E+07,8,5.77E+07,ISR,1988
H0,GP,DDR,2,20,235,30006,8,30006,AUS,1988
H0,GP,DDR,2,42,1860,64461,8,64461,LKA,1988
H0,GP,DDR,2,30,211,32022,8,32022,GLP,1988
H0,GP,JPN,2,40,1417.517,7441,5,,PYF,1988
H0,GP,DDR,2,29,280,16321,8,16321,NZL,1988
H0,GP,DDR,2,20,580,412844,8,412844,POL,1988
H0,GP,DDR,2,13,57,13562,8,13562,KOR,1988
H0,GP,DDR,2,38,14174,1988554,8,1988554,ISL,1988
H0,GP,FIN,2,22,641.273,227433,8,227433,CAN,1988
H0,GP,JPN,2,31,1292.761,111245,8,111245,ARG,1988
H0,GP,JPN,2,26,7.017,2250,7,2250,COL,1988
H0,GP,JPN,2,40,45.425,1298,8,1298,CPV,1988
H0,GP,DDR,2,4,45,2995,8,2995,IRQ,1988
H0,GP,JPN,2,29,381.86,9704,8,9704,AUT,1988
H0,GP,DDR,2,20,19,6875,8,6875,MLT,1988
H0,GP,FIN,2,31,1048004.736,1.49E+09,8,1.49E+09,DDR,1988
H0,GP,DDR,2,20,46,7876,8,7876,JOR,1988
H0,GP,JPN,2,25,784.418,32332,8,32332,AUT,1988
H0,GP,DDR,2,25,622,1363724,8,1363724,CIV,1988
H0,GP,FIN,2,27,8.658,2515,8,2515,KEN,1988
H0,GP,DDR,2,28,674,5652,8,5652,LKA,1988
H0,GP,FIN,2,33,4.437,210,8,210,ANT,1988
H0,GP,FIN,2,34,2.181,54,8,54,LCA,1988
H0,GP,JPN,2,29,40062.169,1.10E+07,8,1.10E+07,HKG,1988
H0,GP,JPN,2,31,144.17,88118,8,88118,BRN,1988
H0,GP,DDR,2,38,2789,287024,8,287024,ANT,1988
H0,GP,JPN,2,38,2612.253,191156,8,191156,JAM,1988
H0,GP,JPN,2,37,381.133,5170,8,5170,CSK,1988
H0,GP,DDR,2,8,128,3404,8,3404,JAM,1988
H0,GP,DDR,2,19,644,782187,8,782187,GAB,1988
H0,GP,FIN,2,25,62.324,85542,7,85542,CSK,1988
H0,GP,JPN,2,39,29683.764,5.81E+07,8,5.81E+07,DNK,1988
H0,GP,DDR,2,32,916,608125,8,608125,SAU,1988
H0,GP,PRT,2,30,2271.418,527544,8,527544,AGO,1988
H0,GP,PRT,2,29,140433.094,8397791,8,8397791,GBR,1988
H0,GP,PRT,2,38,5695.109,1600743,8,1600743,USA,1988
H0,GP,PRT,2,19,11.385,3874,8,3874,GNB,1988
H0,GP,JPN,2,28,5.175,62,8,62,MNG,1988
H0,GP,PRT,2,26,23.592,12312,8,12312,STP,1988
H0,GP,DDR,2,3,68,140500,8,140500,GRC,1988
H0,GP,JPN,2,28,6.837,429,8,429,GUF,1988
H0,GP,JPN,2,40,8.913,171,8,171,SOM,1988
H0,GP,PRT,2,27,1813.046,91473,8,91473,JPN,1988
H0,GP,PRT,2,30,367.846,1508243,8,1508243,ISL,1988
H0,GP,PRT,2,37,1365.677,195048,8,195048,VEN,1988
H0,GP,PRT,2,28,24.239,2031,8,2031,CUB,1988
H0,GP,PRT,2,30,6.984,3073,8,3073,GTM,1988
H0,GP,PRT,2,31,1.85,222,8,222,PER,1988
H0,GP,PRT,2,13,123.82,173189,7,41562,ARG,1988
H0,GP,PRT,2,26,543.97,228210,7,228210,HKG,1988
H0,GP,PRT,2,41,2.163,0,-1,,MUS,1988
H0,GP,AUS,2,18,339.507,0,-1,,SGP,1988
H0,GP,AUS,2,26,6.329,574000,5,574,USA,1988
H0,GP,AUS,2,27,85.89,14375,8,14375,DZA,1988
H0,GP,AUS,2,33,1.234,347,8,347,NIU,1988
H0,GP,AUS,2,35,24.1,7625,8,7625,PER,1988
H0,GP,AUS,2,42,14,328,8,328,REU,1988
H0,GP,AUS,2,33,10828.177,4483874,8,4483874,SPE,1988
H0,GP,AUS,2,33,103.156,2854,8,2854,ZMB,1988
H0,GP,AUS,2,33,1647.844,472597,8,472597,ISR,1988
H0,GP,AUS,2,3,15.316,55886,8,55886,ISR,1988
H0,GP,DDR,2,28,3,97,8,97,KNA,1988
H0,GP,DDR,2,33,1,221,7,199,GNQ,1988
H0,GP,DDR,2,32,5732,1.06E+07,7,8464393,IND,1988
H0,GP,DDR,2,32,152,130750,7,104600,COL,1988
H0,GP,AUS,2,37,351.247,117927,8,117927,TON,1988
H0,GP,DDR,2,34,18,33286,7,34601,LBR,1988
H0,GP,DDR,2,26,137,156999,7,156999,ROM,1988
H0,GP,AUS,2,20,50.153,36675,8,36675,NFK,1988
H0,GP,DDR,2,42,1084,0,-1,,BMU,1988
H0,GP,DDR,2,42,1280,0,-1,,OAS,1988
H0,GP,DDR,2,9,3,0,-1,,EGY,1988
H0,GP,DDR,2,41,3,0,-1,,BDI,1988
H0,GP,JPN,2,35,5.361,35,8,35,CAF,1988
H0,GP,AUS,2,28,73.611,2442,8,2442,VUT,1988
H0,GP,AUS,2,20,3235.979,9867940,8,9867940,IDN,1988
H0,GP,AUS,2,36,840.654,256381,8,256381,FJI,1988
H0,GP,AUS,2,33,107936.451,1.11E+08,8,1.11E+08,SGP,1988
H0,GP,JPN,2,26,308.133,9573,8,9573,USA,1988
H0,GP,IND,2,13,5.242,0,-1,,ESP,1988
H0,GP,IND,2,29,579.209,105684,6,,JPN,1988
H0,GP,IND,2,27,2884.59,568483,4,,SGP,1988
H0,GP,IND,2,27,20.411,4250,4,,SOM,1988
H0,GP,IND,2,34,7.376,6523,2,,HKG,1988
H0,GP,IND,2,34,9.371,26000,5,,AFG,1988
H0,GP,IND,2,34,64.492,295830,5,,PHL,1988
H0,GP,IND,2,37,58.937,43588,5,,SYR,1988
H0,GP,DDR,2,13,2,597,8,597,JOR,1988
H0,GP,IND,2,40,111.402,209344,5,,AUS,1988
H0,GP,IND,2,37,684.749,183284,5,,SGP,1988
H0,GP,IND,2,33,45.84,1956,8,1956,TCD,1988
H0,GP,IND,2,18,88.372,295000,8,295000,IRL,1988
H0,GP,IND,2,39,723.143,675153,8,675153,MAR,1988
H0,GP,IND,2,35,70.5,590000,8,590000,TUN,1988
H0,GP,IND,2,8,412.575,239276,8,239276,PRT,1988
H0,GP,IND,2,41,682.848,133973,8,133973,ZWE,1988
H0,GP,IND,2,39,126.162,91862,8,91862,GRC,1988
H0,GP,IND,2,19,258.332,267808,8,267808,SDN,1988
H0,GP,IND,2,27,185.108,40436,8,40436,SDN,1988
H0,GP,IND,2,38,278.763,261529,8,261529,AFG,1988
H0,GP,IND,2,19,252.304,314500,8,314500,CHE,1988
H0,GP,IND,2,38,589.51,221208,8,221208,BLX,1988
H0,GP,IND,2,25,563.185,349206,8,349206,THA,1988
H0,GP,IND,2,36,678.567,184943,8,184943,THA,1988
H0,GP,IND,2,27,5680.337,6380741,8,6380741,NLD,1988
H0,GP,CHE,2,33,6.718,0,-1,,DZA,1988
H0,GP,CHE,2,41,69.143,0,-1,,MDV,1988
H0,GP,CHE,2,41,11641.918,0,-1,,PRT,1988
H0,GP,CHE,2,26,4655.783,1.92E+08,5,192324,JPN,1988
H0,GP,CHE,2,33,58.03,35352,7,31820,ECU,1988
H0,GP,CHE,2,25,5.38,734,8,734,FJI,1988
H0,GP,CHE,2,42,13.239,838,8,838,PRY,1988
H0,GP,CHE,2,42,740.846,23812,8,23812,PER,1988
H0,GP,CHE,2,8,141.814,12781,8,12781,NOR,1988
H0,GP,CHE,2,44,20.973,410,8,410,NOR,1988
H0,GP,DDR,2,20,3,1875,8,1875,KEN,1988
H0,GP,CHE,2,4,172.544,59875,8,59875,SWE,1988
H0,GP,CHE,2,35,12111.206,6231406,8,6231406,SWE,1988
H0,GP,CHE,2,27,11.749,736,8,736,MLI,1988
H0,GP,DDR,2,14,3,13,8,13,NZL,1988
H0,GP,CHE,2,8,1204.563,715542,8,715542,FRA,1988
H0,GP,CHE,2,28,16.497,164,8,164,KEN,1988
H0,GP,CHE,2,18,0.633,24,8,24,SEN,1988
H0,GP,CHE,2,31,0.684,70,8,70,STP,1988
H0,GP,DDR,2,39,5,500,8,500,PYF,1988
H0,GP,FIN,2,9,809.246,6298,8,6298,SWE,1988
H0,GP,FIN,2,24,450.915,1166125,8,1166125,NOR,1988
H0,GP,JPN,2,5,10.912,0,-1,,NLD,1988
H0,GP,JPN,2,40,6259.707,0,-1,,ARE,1988
H0,GP,JPN,2,33,21.348,0,-1,,VEN,1988
H0,GP,JPN,2,36,2.341,0,8,,SYC,1988
H0,GP,JPN,2,33,5910.275,962423,2,,DNK,1988
H0,GP,JPN,2,31,53.592,1979,5,,BGR,1988
H0,GP,JPN,2,29,3.044,60,5,,LKA,1988
H0,GP,JPN,2,40,3.356,400,5,,TCD,1988
H0,GP,JPN,2,31,49.557,27075,5,,IRL,1988
H0,GP,ISL,2,40,2.475,21,8,21,ESP,1988
H0,GP,KOR,2,42,70.074,53,8,53,BRN,1988
H0,GP,KOR,2,33,795.292,299420,8,299420,BDI,1988
H0,GP,KOR,2,33,112.843,35000,8,35000,GUY,1988
H0,GP,KOR,2,38,90.576,16000,8,16000,TTO,1988
H0,GP,KOR,2,37,221.805,147273,8,147273,HND,1988
H0,GP,KOR,2,30,185.29,218880,8,218880,JAM,1988
H0,GP,KOR,2,28,2597.888,124290,8,124290,GRC,1988
H0,GP,KOR,2,33,13526.614,1.44E+07,8,1.44E+07,BGD,1988
H0,GP,KOR,2,34,6318.648,3524883,8,3524883,SAU,1988
H0,GP,KOR,2,4,0.666,78,8,78,ZAF,1988
H0,GP,KOR,2,14,532653.639,1.33E+08,8,1.33E+08,JPN,1988
H0,GP,KOR,2,42,345932.544,4.26E+07,8,4.26E+07,JPN,1988
H0,GP,KOR,2,35,2.758,2000,8,2000,SUR,1988
H0,GP,GRC,2,41,1114.362,108276,8,108276,AUT,1988
H0,GP,GRC,2,37,100.228,46301,8,46301,BHR,1988
H0,GP,GRC,2,4,23.501,20000,8,20000,CHL,1988
H0,GP,GRC,2,22,16.993,11687,8,11687,LBR,1988
H0,GP,GRC,2,5,2.604,394,8,394,LBY,1988
H0,GP,GRC,2,36,151.855,6306213,8,6306213,MLT,1988
H0,GP,GRC,2,19,10.512,5749,8,5749,VUT,1988
H0,GP,GRC,2,36,106.087,25272,8,25272,QAT,1988
H0,GP,GRC,2,39,20.22,394,8,394,SEN,1988
H0,GP,GRC,2,26,3.074,207000,5,207,IND,1988
H0,GP,GRC,2,33,3625.074,1451788,8,1451788,ARE,1988
H0,GP,JPN,2,29,45.178,159,8,159,EGY,1988
H0,GP,JPN,2,28,7.461,78,8,78,CRI,1988
H0,GP,DDR,2,28,8444,192074,8,192074,TUR,1988
H0,GP,JPN,2,37,53.224,64837,5,,MEX,1988
H0,GP,DDR,2,37,2117,779702,8,779702,ZMB,1988
H0,GP,JPN,2,41,26176.096,2980272,8,2980272,QAT,1988
H0,GP,DDR,2,34,3952,3424871,8,3424871,MAR,1988
H0,GP,JPN,2,25,44913.849,4.21E+07,8,4.21E+07,SGP,1988
H0,GP,JPN,2,33,2058.59,561078,8,561078,YDR,1988
H0,GP,DDR,2,25,99,10619,8,10619,NCL,1988
H0,GP,JPN,2,22,8.827,854,8,854,KOR,1988
H0,GP,DDR,2,37,1408214,3.73E+08,8,3.73E+08,FRA,1988
H0,GP,JPN,2,29,6.165,948,5,,TZA,1988
H0,GP,DDR,2,10,2048,393922,8,393922,TUR,1988
H0,GP,DDR,2,31,538,352248,8,352248,ALB,1988
H0,GP,DDR,2,20,77,42005,8,42005,ARE,1988
H0,GP,DDR,2,33,3699,3935101,8,3935101,NER,1988
H0,GP,DDR,2,40,238999,2196559,8,2196559,SGP,1988
H0,GP,DDR,2,29,76,1813,8,1813,CUB,1988
H0,GP,DDR,2,27,210,15732,8,15732,BRN,1988
H0,GP,JPN,2,38,97750.029,24594,5,,IRN,1988
H0,GP,FIN,2,30,8872.613,5293317,8,5293317,AUT,1988
H0,GP,DDR,2,22,211,66710,8,66710,LBR,1988
H0,GP,DDR,2,35,250,254917,8,254917,TGO,1988
H0,GP,DDR,2,31,142,138417,8,138417,NPL,1988
H0,GP,JPN,2,39,11775.083,2.25E+07,8,2.25E+07,HND,1988
H0,GP,JPN,2,38,1525.775,454701,8,454701,LBN,1988
H0,GP,DDR,2,38,347535,4.71E+07,8,4.71E+07,PRT,1988
H0,GP,JPN,2,26,882.799,781544,7,776657,CHN,1988
H0,GP,JPN,2,13,29.981,36009,7,25199,FIN,1988
H0,GP,JPN,2,38,3768.638,764669,8,764669,USP,1988
H0,GP,DDR,2,12,15,2125,8,2125,ISR,1988
H0,GP,JPN,2,40,389.739,594,8,594,MWI,1988
H0,GP,FIN,2,22,4237.288,3899988,8,3899988,POL,1988
H0,GP,FIN,2,37,1110.075,344047,8,344047,SGP,1988
H0,GP,JPN,2,25,890.093,470913,8,470913,MEX,1988
H0,GP,FIN,2,31,24672.373,3.64E+07,8,3.64E+07,OAS,1988
H0,GP,JPN,2,20,8.398,253,8,253,DNK,1988
H0,GP,DDR,2,13,136,38487,8,38487,COL,1988
H0,GP,FIN,2,27,10.28,2378,8,2378,CYP,1988
H0,GP,JPN,2,21,4.472,2128,8,2128,ZAF,1988
H0,GP,FIN,2,27,57.711,7711,8,7711,TUN,1988
H0,GP,FIN,2,42,34.735,8150,8,8150,UGA,1988
H0,GP,FIN,2,35,525.78,175346,8,175346,VEN,1988
H0,GP,FIN,2,38,0.882,14,8,14,NPL,1988
H0,GP,FIN,2,26,58.991,22772,7,21066,IRL,1988
H0,GP,FIN,2,18,492.563,0,-1,,DNK,1988
H0,GP,DDR,2,24,537,2300000,8,2300000,QAT,1988
H0,GP,DDR,2,29,21,1139,8,1139,SLV,1988
H0,GP,JPN,2,35,176320.453,2.07E+08,8,2.07E+08,IND,1988
H0,GP,DDR,2,28,18,323,8,323,PRY,1988
H0,GP,DDR,2,10,7393,3606782,8,3606782,HUN,1988
H0,GP,PRT,2,30,2756.651,1036555,8,1036555,NOR,1988
H0,GP,PRT,2,37,654.88,111389,8,111389,GRC,1988
H0,GP,PRT,2,38,62.365,9643,8,9643,MAR,1988
H0,GP,PRT,2,31,0.645,191,8,191,GAB,1988
H0,GP,PRT,2,37,12.108,246,8,246,PYF,1988
H0,GP,PRT,2,30,12.829,914,8,914,GIN,1988
H0,GP,PRT,2,33,18.617,10375,8,10375,ANT,1988
H0,GP,PRT,2,31,386.088,706902,8,706902,PAK,1988
H0,GP,PRT,2,31,205.305,218280,8,218280,SEN,1988
H0,GP,DDR,2,9,25737,1.05E+07,8,1.05E+07,BLX,1988
H0,GP,AUS,2,14,77.393,0,-1,,PYF,1988
